image,caption
109260216_85b0be5378.jpg,A person wearing a red vest climbs up a steep rock .
109260218_fca831f933.jpg,People stand inside a rock dome .
109260218_fca831f933.jpg,Shaft of light in a cave shows three spelunkers
109260218_fca831f933.jpg,Spelunkers pose inside a rock cavern while bathed in sunlight from the surface .
109260218_fca831f933.jpg,three people sit in a cave .
109260218_fca831f933.jpg,Three rock climbers are posing on big rocks .
1093716555_801aacef79.jpg,a group of backpackers lay on the dry ground .
1093716555_801aacef79.jpg,A group of hikers are resting on the ground in front of some mountains .
1093716555_801aacef79.jpg,People camp with the mountains in the background .
1093716555_801aacef79.jpg,Several hikers rest with their gear in front of a mountain .
1093716555_801aacef79.jpg,The group of hikers is resting in front of a mountain .
1093737381_b313cd49ff.jpg,A woman in a blue dress stands with a chalk portrait of two children playing by a stream .
1093737381_b313cd49ff.jpg,A woman standing in front of a chalk drawing
1093737381_b313cd49ff.jpg,A woman stands next to a chalk drawing in front of a barn-like structure .
1093737381_b313cd49ff.jpg,A woman stands outside near an elaborate chalk illustration .
1093737381_b313cd49ff.jpg,A woman wearing a blue dress is drawing a picture of a boy and a girl on the sidewalk with sidewalk chalk .
1094462889_f9966dafa6.jpg,A brown dog plays in a deep pile of snow .
1094462889_f9966dafa6.jpg,A dog looking at the camera in snow .
1094462889_f9966dafa6.jpg,a dog runs through the snow .
1094462889_f9966dafa6.jpg,A tan dog stand in the snow and looks up .
1094462889_f9966dafa6.jpg,The brown dog is out in the snow .
1095476286_87d4f8664e.jpg,A boy jumping in a fountain .
1095476286_87d4f8664e.jpg,a boy plays in the fountains .
1095476286_87d4f8664e.jpg,A child plays in a fountain .
1095476286_87d4f8664e.jpg,A little boy playing in the water .
1095476286_87d4f8664e.jpg,A young boy is jumping through water being sprayed up from the ground .
1095580424_76f0aa8a3e.jpg,A Corgi runs out of a tunnel .
1095580424_76f0aa8a3e.jpg,A dog runs out of a tunnel on a course .
1095580424_76f0aa8a3e.jpg,Dog running out of tunnel on obstacle course
1095580424_76f0aa8a3e.jpg,The dog is running out of the tunnel on a dog obedience course .
1095580424_76f0aa8a3e.jpg,The small brown and white dog is running out of a small tunnel .
1095590286_c654f7e5a9.jpg,A blond dog and a black and white dog run in a dirt field .
1095590286_c654f7e5a9.jpg,a dog chases another dog .
1095590286_c654f7e5a9.jpg,A yellow dog and a black and white dog are running in the dirt .
1095590286_c654f7e5a9.jpg,Two dogs are running in a field .
1095590286_c654f7e5a9.jpg,two dogs running around
1095980313_3c94799968.jpg,A little girl in a blue swimsuit is walking along a wooden fence next to a sandy beach .
1095980313_3c94799968.jpg,A little girl with arms outstretched is posing at the beach .
1095980313_3c94799968.jpg,A young girl walks on a railing in front of the beach .
1095980313_3c94799968.jpg,Little girl in blue swimsuit standing on a handrail near a beach .
1095980313_3c94799968.jpg,The little girl in the blue bathing suit is posing at the beach .
1096097967_ac305887b4.jpg,A black and white dog drinking water from a water spray .
1096097967_ac305887b4.jpg,A black and white dog is being soaked with a jet of water in a blue paddling pool .
1096097967_ac305887b4.jpg,A dog sticking its face into the shower from a garden hose .
1096097967_ac305887b4.jpg,A small white dog gets sprayed by water
1096097967_ac305887b4.jpg,A white and black dog is jumping into a pool .
1096165011_cc5eb16aa6.jpg,a boy smiles underwater .
1096165011_cc5eb16aa6.jpg,A red-headed boy swimming underwater .
1096165011_cc5eb16aa6.jpg,A small boy swimming underwater
1096165011_cc5eb16aa6.jpg,A smiling boy swims underwater in a pool .
1096165011_cc5eb16aa6.jpg,The boys smiles underwater at the pool .
1096395242_fc69f0ae5a.jpg,A boy with a toy gun .
1096395242_fc69f0ae5a.jpg,A little boy in orange shorts playing with a toy .
1096395242_fc69f0ae5a.jpg,A young boy with his foot outstretched aims a toy at the camera in front of a fireplace .
1096395242_fc69f0ae5a.jpg,A young child plays with his new light-up toy .
1096395242_fc69f0ae5a.jpg,Boy with toy gun pointed at the camera .
109671650_f7bbc297fa.jpg,A boy in yellow shorts is standing on top of a cliff .
109671650_f7bbc297fa.jpg,A boy wearing blue and yellow walking on a cliff edge .
109671650_f7bbc297fa.jpg,A little boy standing high in the air on a rock .
109671650_f7bbc297fa.jpg,A young child is standing alone on some jagged rocks .
109671650_f7bbc297fa.jpg,Child stands near edge of cliff .
109738763_90541ef30d.jpg,A person on a snowmobile in mid jump .
109738763_90541ef30d.jpg,A snowmobiler flies through the air .
109738763_90541ef30d.jpg,A snowmobile rider flies through the air on his or her machine in front of tall pine trees .
109738763_90541ef30d.jpg,Rider jumps snowmobile high in rural area .
109738763_90541ef30d.jpg,The man is up in the air .
109738916_236dc456ac.jpg,People are riding around on snowmobiles .
109738916_236dc456ac.jpg,People pose with helmets and goggles on while riding snowmobiles .
109738916_236dc456ac.jpg,Several people are taking a break while on a snowmobiling ride .
109738916_236dc456ac.jpg,Three people and two snowmobiles .
109738916_236dc456ac.jpg,Two helmeted men sit on yellow snowmobiles while another man stands behind watching .
109823394_83fcb735e1.jpg,Three people drive ATVs .
109823394_83fcb735e1.jpg,Three people on ATVs in a brown field turn their heads to look at the camera .
109823394_83fcb735e1.jpg,Three people on ATV 's outside .
109823394_83fcb735e1.jpg,three people on four wheel ATV 's in a field .
109823394_83fcb735e1.jpg,Three people ride their four wheelers through the field .
109823395_6fb423a90f.jpg,A four wheeler jumping in an empty field .
109823395_6fb423a90f.jpg,A man on a four wheeler is flying through the air .
109823395_6fb423a90f.jpg,A person is riding an orange ATV in a large empty field .
109823395_6fb423a90f.jpg,Man jumping with all terrain vehicle
109823395_6fb423a90f.jpg,Man on an ATV catching air !
109823397_e35154645f.jpg,A man jumps gin the air while riding an ATV
109823397_e35154645f.jpg,A man on a four-wheeler jumps near a small building .
109823397_e35154645f.jpg,An ATV is airborne over a field in front of a white structure .
109823397_e35154645f.jpg,A person dressed in a tan jacket jumps a quad over a harvested cornfield in front of a small out building .
109823397_e35154645f.jpg,Man on four wheeler in the air .
1100214449_d10861e633.jpg,A boy in s striped shirt is jumping in front of a water fountain .
1100214449_d10861e633.jpg,A boy is jumping off the side of a running stone water fountain in front of a building .
1100214449_d10861e633.jpg,A happy boy is jumping in front OD city fountain .
1100214449_d10861e633.jpg,A little boy is jumping in front of a fountain .
1100214449_d10861e633.jpg,A little boy is playfully jumping off the side of a fountain .
1104133405_c04a00707f.jpg,A boy carrying a soccer ball .
1104133405_c04a00707f.jpg,A boy walks with a ball tucked under his arm .
1104133405_c04a00707f.jpg,A boy walks with a soccer ball near a fence .
1104133405_c04a00707f.jpg,A boy wearing a white t-shirt walks on the grass and carries a soccer ball .
1104133405_c04a00707f.jpg,Small boy carries a soccer ball on a field .
1105959054_9c3a738096.jpg,A child painting a picture .
1105959054_9c3a738096.jpg,An artist paints clouds onto a canvas .
1105959054_9c3a738096.jpg,A young girl painting a picture .
1105959054_9c3a738096.jpg,A young girl with braids is painting with water colors on a white paper on the wall .
1105959054_9c3a738096.jpg,The child paints on a large paper with water colors .
110595925_f3395c8bd6.jpg,A cyclist is riding a bicycle on a curved road up a hill .
110595925_f3395c8bd6.jpg,A man in aerodynamic gear riding a bicycle down a road around a sharp curve .
110595925_f3395c8bd6.jpg,A man on a mountain bike is pedaling up a hill .
110595925_f3395c8bd6.jpg,"Man bicycle up a road , while cows graze on a hill nearby ."
110595925_f3395c8bd6.jpg,The biker is riding around a curve in the road .
1107246521_d16a476380.jpg,a black dog jumping to catch a rope toy
1107246521_d16a476380.jpg,A black dog playing fetch with a ball of rope .
1107246521_d16a476380.jpg,A black dog pounces to get a rope toy .
1107246521_d16a476380.jpg,A black dog running after his rope toy .
1107246521_d16a476380.jpg,A large black dog is playing in a grassy yard .
1107471216_4336c9b328.jpg,A little girl is holding a cine camera in front of her face .
1107471216_4336c9b328.jpg,A young girl is looking through an old fashioned video camera .
1107471216_4336c9b328.jpg,A young girl steadies her aim with a camera
1107471216_4336c9b328.jpg,Girl with rosy cheeks and lips holding black toy gun .
1107471216_4336c9b328.jpg,There is a kid with a gun .
1110208841_5bb6806afe.jpg,A black and white Border Collie catches a Frisbee in front of an audience .
1110208841_5bb6806afe.jpg,a brown and white dog catches a Frisbee in it mouth in front of a group of people .
1110208841_5bb6806afe.jpg,A brown and white dug jumping up to catch a Frisbee while an audience watches .
1110208841_5bb6806afe.jpg,"A dog jumps to catch a Frisbee , while many people watch ."
1110208841_5bb6806afe.jpg,An agile dog catches a Frisbee while a crowd of onlookers watches closely .
1112212364_0c48235fc2.jpg,A baby is sitting on and playing with smooth rocks .
1112212364_0c48235fc2.jpg,A baby is stacking rocks on the beach .
1112212364_0c48235fc2.jpg,A small boy is playing with rocks
1112212364_0c48235fc2.jpg,A toddler sitting on a pile of rocks holding a rock at a beach .
1112212364_0c48235fc2.jpg,Toddler sits on a pile of rocks .
111497985_38e9f88856.jpg,A kid rock climbing against the backdrop of a green valley
111497985_38e9f88856.jpg,A woman in a striped shirt climbs up a mountain .
111497985_38e9f88856.jpg,A young man climbs a rocky hill .
111497985_38e9f88856.jpg,The person has a striped shirt on and is holding on to a rope on a mountain .
111497985_38e9f88856.jpg,The person in the striped shirt is mountain climbing .
111537217_082a4ba060.jpg,A man climbing a rock wall
111537217_082a4ba060.jpg,A man climbing the side of a cliff .
111537217_082a4ba060.jpg,A man is rock climbing .
111537217_082a4ba060.jpg,"Man with red shoes , white shirt and grey pants climbing ."
111537217_082a4ba060.jpg,The young man with the white t-shirt and jeans is rappeling up the rock wall .
111537222_07e56d5a30.jpg,A climber wearing a blue helmet and headlamp is attached to a rope on the rock face .
111537222_07e56d5a30.jpg,A man climbs a rocky wall .
111537222_07e56d5a30.jpg,a rock climber climbs a large rock .
111537222_07e56d5a30.jpg,A woman in purple snakeskin pants climbs a rock .
111537222_07e56d5a30.jpg,Person with blue helmet and purple pants is rock climbing .
1115565519_d976d4b1f1.jpg,A child playing with a fountain at the beach .
1115565519_d976d4b1f1.jpg,A child plays with a fountain .
1115565519_d976d4b1f1.jpg,A girl looks at a fountain that sprays water .
1115565519_d976d4b1f1.jpg,A little girl playing in water on a frog sculpture .
1115565519_d976d4b1f1.jpg,The little girl is playing with a toy in a public fountain .
1115679311_245eff2f4b.jpg,A black dog is jumping over a log along a beach .
1115679311_245eff2f4b.jpg,A black dog runs along the beach and jumps over a wood barrior .
1115679311_245eff2f4b.jpg,A dog is running on the beach .
1115679311_245eff2f4b.jpg,a dog jumping over a small wall at a beach near the water .
1115679311_245eff2f4b.jpg,An animal is running on the beach .
111766423_4522d36e56.jpg,A black and white bird eating seeds out of someone 's hand
111766423_4522d36e56.jpg,A black and white bird standing on a hand .
111766423_4522d36e56.jpg,A small bird sits in a person 's hand and eats seeds .
111766423_4522d36e56.jpg,Black and white bird standing on hand of someone holding sunflower seeds
111766423_4522d36e56.jpg,The small bird is clinging to a finger of the hand holding the seeds .
1117972841_2b9261f95f.jpg,A brown dog is running in the sand .
1117972841_2b9261f95f.jpg,A brown dog playing in the sand .
1117972841_2b9261f95f.jpg,A brown dog plays at the beach .
1117972841_2b9261f95f.jpg,A dog is standing in the sand .
1117972841_2b9261f95f.jpg,A dog running fast in the sand .
1118557877_736f339752.jpg,A little boy stands in the surf .
1118557877_736f339752.jpg,A small child wades through the water while being guided by another person .
1118557877_736f339752.jpg,A young boy laughs while splashing in the ocean .
1118557877_736f339752.jpg,a young boy wearing a colorful bathing suit splashing in the ocean
1118557877_736f339752.jpg,A young child splashing in water .
1119015538_e8e796281e.jpg,A little tan dog with large ears running through the grass .
1119015538_e8e796281e.jpg,A playful dog is running through the grass .
1119015538_e8e796281e.jpg,A small dogs ears stick up as it runs in the grass .
1119015538_e8e796281e.jpg,The small dog is running across the lawn .
1119015538_e8e796281e.jpg,this is a small beige dog running through a grassy field
